christinevino,94,2012-11-07 21:04:23 -0500,1352340263
pixielady560,80,2012-11-07 21:04:28 -0500,1352340268
Havens88,87,2012-11-07 21:04:34 -0500,1352340274
PanterraX,84,2012-11-07 21:04:39 -0500,1352340279
ambee00,65,2012-11-07 21:04:45 -0500,1352340285
belle_noiseuse,88,2012-11-07 21:04:50 -0500,1352340290
release-the-bat,88,2012-11-07 21:04:55 -0500,1352340295
singmeasong0,79,2012-11-07 21:05:01 -0500,1352340301
amelia__pond,91,2012-11-07 21:05:06 -0500,1352340306
cwombat,93,2012-11-07 21:05:12 -0500,1352340312
kcg13,74,2012-11-07 21:05:17 -0500,1352340317
wittylyrics,81,2012-11-07 21:05:23 -0500,1352340323
BeretinBoston,81,2012-11-07 21:05:28 -0500,1352340328
charles_eames,87,2012-11-07 21:05:34 -0500,1352340334
MollyWR,85,2012-11-07 21:05:39 -0500,1352340339
faerienchanting,84,2012-11-07 21:05:45 -0500,1352340345
DKy05,83,2012-11-07 21:05:50 -0500,1352340350
ninabean928,67,2012-11-07 21:05:56 -0500,1352340356
likeholywine,86,2012-11-07 21:06:01 -0500,1352340361
Lee_Lee_G,77,2012-11-07 21:06:07 -0500,1352340367
bostonginger88,62,2012-11-07 21:06:12 -0500,1352340372
StellaErrans,74,2012-11-07 21:06:18 -0500,1352340378
kgluz,79,2012-11-07 21:06:23 -0500,1352340383
horribleforever,90,2012-11-07 21:06:29 -0500,1352340389
Jojobeana,84,2012-11-07 21:06:34 -0500,1352340394
MAL0702,68,2012-11-07 21:06:40 -0500,1352340400
urhumantoo,79,2012-11-07 21:06:45 -0500,1352340405
pseu,76,2012-11-07 21:06:51 -0500,1352340411
raccha,83,2012-11-07 21:06:56 -0500,1352340416
kiehmie,89,2012-11-07 21:07:02 -0500,1352340422
MegNow247,55,2012-11-07 21:07:07 -0500,1352340427
NesxiDaeth,87,2012-11-07 21:07:13 -0500,1352340433
Emi_Blake,81,2012-11-07 21:07:19 -0500,1352340439
lpc23,74,2012-11-07 21:07:24 -0500,1352340444
SoftlyRaining,90,2012-11-07 21:07:30 -0500,1352340450
vividskye,86,2012-11-07 21:07:35 -0500,1352340455
kan0021,78,2012-11-07 21:07:41 -0500,1352340461
Jules1636,73,2012-11-07 21:07:46 -0500,1352340466
DrZaiusDrZaius,87,2012-11-07 21:07:51 -0500,1352340471
derangedQ,87,2012-11-07 21:07:57 -0500,1352340477
JustineBelle,87,2012-11-07 21:08:02 -0500,1352340482
kkry,78,2012-11-07 21:08:08 -0500,1352340488
erinwithane,82,2012-11-07 21:08:13 -0500,1352340493
stefanieliza,88,2012-11-07 21:08:19 -0500,1352340499
CHHEELLLSSS,87,2012-11-07 21:08:24 -0500,1352340504
lnw9708,78,2012-11-07 21:08:30 -0500,1352340510
LateNightSun,74,2012-11-07 21:08:36 -0500,1352340516
jemara2,78,2012-11-07 21:08:41 -0500,1352340521
Veronique101,91,2012-11-07 21:08:47 -0500,1352340527
bitch_cake,87,2012-11-07 21:08:52 -0500,1352340532
apple_schneider,84,2012-11-07 21:08:58 -0500,1352340538
Orli_taco,89,2012-11-07 21:09:03 -0500,1352340543
vidivichi,87,2012-11-07 21:27:31 -0500,1352341651
yosoyleah,87,2012-11-07 21:27:36 -0500,1352341656
smiles714,65,2012-11-07 21:27:42 -0500,1352341662
papagena71,69,2012-11-07 21:27:47 -0500,1352341667
waywardnomad,72,2012-11-07 21:27:53 -0500,1352341673
May_Elizabeth,83,2012-11-07 21:27:58 -0500,1352341678
emshoe,72,2012-11-07 21:28:04 -0500,1352341684
christinevino,94,2012-11-07 21:28:09 -0500,1352341689
rosesring,85,2012-11-07 21:28:15 -0500,1352341695
bess_intentions,81,2012-11-07 21:28:20 -0500,1352341700
babyburr,83,2012-11-07 21:28:26 -0500,1352341706
deeawnah9,74,2012-11-07 21:28:31 -0500,1352341711
jessbabe23,84,2012-11-07 21:28:37 -0500,1352341717
undahscoahtaco,83,2012-11-07 21:28:42 -0500,1352341722
rexmanningday88,90,2012-11-07 21:28:48 -0500,1352341728
sleepybobcat2,78,2012-11-07 21:28:54 -0500,1352341734
3_42pm,93,2012-11-07 21:28:59 -0500,1352341739
orangeorange8,75,2012-11-07 21:29:05 -0500,1352341745
lowercasem,78,2012-11-07 21:29:10 -0500,1352341750
krystal_1190,88,2012-11-07 21:29:16 -0500,1352341756
Saphali,91,2012-11-07 21:29:21 -0500,1352341761
kholland8,69,2012-11-07 21:29:27 -0500,1352341767
SilverHolly8,86,2012-11-07 21:29:32 -0500,1352341772
maribot,81,2012-11-07 21:29:38 -0500,1352341778
human_meat,90,2012-11-07 21:29:43 -0500,1352341783
dudulidudu,66,2012-11-07 21:29:49 -0500,1352341789
LizMcBoston,79,2012-11-07 21:29:54 -0500,1352341794
klc6,72,2012-11-07 21:30:00 -0500,1352341800
AmusedAbsurdity,96,2012-11-07 21:30:06 -0500,1352341806
krystal_1190,88,2012-11-07 21:30:11 -0500,1352341811
fionnay,78,2012-11-07 21:30:17 -0500,1352341817
nhs0213,75,2012-11-07 21:30:23 -0500,1352341823
biyeun,78,2012-11-07 21:30:28 -0500,1352341828
riverforasong,59,2012-11-07 21:30:34 -0500,1352341834
undahscoahtaco,83,2012-11-07 21:30:39 -0500,1352341839
joypowers,84,2012-11-07 21:30:45 -0500,1352341845
SammyRiley,71,2012-11-07 21:30:50 -0500,1352341850
Krutahn,92,2012-11-07 21:30:56 -0500,1352341856
jessmakesthings,86,2012-11-07 21:31:01 -0500,1352341861
alliy_grrr,71,2012-11-07 21:31:07 -0500,1352341867
j89o,84,2012-11-07 21:31:12 -0500,1352341872
rycb4294,76,2012-11-07 21:31:18 -0500,1352341878
sirensong63,89,2012-11-07 21:31:24 -0500,1352341884
Orli_taco,89,2012-11-07 21:31:29 -0500,1352341889
jessstein,77,2012-11-07 21:31:35 -0500,1352341895
Veronique101,91,2012-11-07 21:31:41 -0500,1352341901
phlogisticator,93,2012-11-07 21:31:46 -0500,1352341906
laurajut,84,2012-11-07 21:31:51 -0500,1352341911
addyjade,80,2012-11-07 21:31:57 -0500,1352341917
uhhuhoksure,82,2012-11-07 21:32:02 -0500,1352341922
DKy05,83,2012-11-07 21:32:08 -0500,1352341928
JustineBelle,87,2012-11-07 21:32:13 -0500,1352341933
sojb_taco,84,2012-11-07 21:32:19 -0500,1352341939
sufficeittosay,79,2012-11-07 21:32:24 -0500,1352341944
marvelsmarbles,80,2012-11-07 21:32:30 -0500,1352341950
ElectricPlug,84,2012-11-07 21:32:35 -0500,1352341955
noahofpleasure,78,2012-11-07 21:32:41 -0500,1352341961
LipstickVouge,77,2012-11-07 21:32:47 -0500,1352341967
Lots_of_Pie,83,2012-11-07 21:32:52 -0500,1352341972
leah_mc,74,2012-11-07 21:32:58 -0500,1352341978
alexislexus,88,2012-11-07 21:33:03 -0500,1352341983
eminent1y,78,2012-11-07 21:33:09 -0500,1352341989
leevg,86,2012-11-07 21:33:14 -0500,1352341994
mits1121,82,2012-11-07 21:33:20 -0500,1352342000
staragze84,95,2012-11-07 21:33:25 -0500,1352342005
RANSAC,78,2012-11-07 21:33:31 -0500,1352342011
ElectricLightz,77,2012-11-07 21:33:36 -0500,1352342016
watermelontrout,82,2012-11-07 21:33:42 -0500,1352342022
Awesommania,90,2012-11-07 21:33:47 -0500,1352342027
jum498,77,2012-11-07 21:33:53 -0500,1352342033
BarefootWander,93,2012-11-07 21:33:59 -0500,1352342039
apple_schneider,84,2012-11-07 21:34:04 -0500,1352342044
BillyFinch,90,2012-11-07 21:34:10 -0500,1352342050
tittlefly,80,2012-11-07 21:34:15 -0500,1352342055
i_fuck_to_come,94,2012-11-07 21:34:21 -0500,1352342061
songontherocks,87,2012-11-07 21:34:26 -0500,1352342066
DeliberateLivin,91,2012-11-07 21:34:31 -0500,1352342071
TooMuchPaint,88,2012-11-07 21:34:37 -0500,1352342077
xine3656,61,2012-11-07 21:34:42 -0500,1352342082
sophsoccer10,72,2012-11-07 21:34:48 -0500,1352342088
Laura_e_k,91,2012-11-07 21:34:53 -0500,1352342093
virtueturnsvice,83,2012-11-07 21:34:59 -0500,1352342099
--Roxy--,75,2012-11-07 21:35:04 -0500,1352342104
ersatzzzzz,72,2012-11-07 21:35:10 -0500,1352342110
JustineBelle,87,2012-11-07 21:35:16 -0500,1352342116
michelalala,90,2012-11-07 21:35:21 -0500,1352342121
amanda_g22,76,2012-11-07 21:35:27 -0500,1352342127
belle_noiseuse,88,2012-11-07 21:35:32 -0500,1352342132
the_aks,73,2012-11-07 21:35:38 -0500,1352342138
Emi_Blake,81,2012-11-07 21:35:43 -0500,1352342143
Lauraconteuse,87,2012-11-07 21:35:48 -0500,1352342148
SammyRiley,71,2012-11-07 21:35:54 -0500,1352342154
Mhs1437,91,2012-11-07 21:36:00 -0500,1352342160
jrs05001,76,2012-11-07 21:36:05 -0500,1352342165
no_milquetoast,81,2012-11-07 21:36:11 -0500,1352342171
SarahhhV,75,2012-11-07 21:36:16 -0500,1352342176
vividskye,86,2012-11-07 21:36:22 -0500,1352342182
Stoney_Kitten,69,2012-11-07 21:36:27 -0500,1352342187
440herz,83,2012-11-07 21:36:33 -0500,1352342193
V-Lovely,93,2012-11-07 21:36:39 -0500,1352342199
VelvetandSuede,88,2012-11-07 21:36:45 -0500,1352342205
soundstress,85,2012-11-07 21:36:50 -0500,1352342210
foureyedfuried,89,2012-11-07 21:36:56 -0500,1352342216
hannah_29,90,2012-11-07 21:37:01 -0500,1352342221
AmusedAbsurdity,96,2012-11-07 21:37:07 -0500,1352342227
bikinibabi9,95,2012-11-07 21:37:12 -0500,1352342232
dj-shamrock,75,2012-11-07 21:37:18 -0500,1352342238
lauren_005,69,2012-11-07 21:37:23 -0500,1352342243
moonbi,86,2012-11-07 21:37:28 -0500,1352342248
kateshira,81,2012-11-07 21:37:34 -0500,1352342254
slph022,86,2012-11-07 21:37:40 -0500,1352342260
DanielleCarmen,80,2012-11-07 21:37:45 -0500,1352342265
aligrrr,90,2012-11-07 21:37:52 -0500,1352342272
polka-dotted,89,2012-11-07 21:37:57 -0500,1352342277
smitten_vixen,90,2012-11-07 21:38:03 -0500,1352342283
NicoleE22,77,2012-11-07 21:38:08 -0500,1352342288
intheclouds9,86,2012-11-07 21:38:14 -0500,1352342294
Erinnkk,89,2012-11-07 21:38:19 -0500,1352342299
kittykat137,74,2012-11-07 21:38:25 -0500,1352342305
TAG112358,68,2012-11-07 21:38:31 -0500,1352342311
gracemarielilli,55,2012-11-07 21:38:36 -0500,1352342316
dimanche342,88,2012-11-07 21:38:42 -0500,1352342322
_Tamarind_,88,2012-11-07 21:38:48 -0500,1352342328
theEisnotsilent,89,2012-11-07 21:38:53 -0500,1352342333
InnerOctopus,91,2012-11-07 21:38:59 -0500,1352342339
justjenx,88,2012-11-07 21:39:04 -0500,1352342344
phlogisticator,93,2012-11-07 21:39:10 -0500,1352342350
ADudek,88,2012-11-07 21:39:16 -0500,1352342356
orangejuice22,88,2012-11-07 21:39:21 -0500,1352342361
hirondelle13,90,2012-11-07 21:39:27 -0500,1352342367
svf418,82,2012-11-07 21:39:32 -0500,1352342372
tinajayy,70,2012-11-07 21:39:38 -0500,1352342378
jessmakesthings,86,2012-11-07 21:39:43 -0500,1352342383
thewhiterabbit1,91,2012-11-07 21:39:49 -0500,1352342389
miyunie,83,2012-11-07 21:39:54 -0500,1352342394
kasechase,74,2012-11-07 21:40:00 -0500,1352342400
k3rryl33,93,2012-11-07 21:40:05 -0500,1352342405
leevg,86,2012-11-07 21:40:11 -0500,1352342411
baconbitasaurus,85,2012-11-07 21:40:16 -0500,1352342416
hbkeane,84,2012-11-07 21:40:22 -0500,1352342422
xnaughtykittenx,92,2012-11-07 21:40:27 -0500,1352342427
human_meat,90,2012-11-07 21:40:33 -0500,1352342433
nyc89jenny4,78,2012-11-07 21:40:38 -0500,1352342438
cwombat,93,2012-11-07 21:40:44 -0500,1352342444
Jcwelch,77,2012-11-07 21:40:49 -0500,1352342449
BitingBullets,90,2012-11-07 21:40:55 -0500,1352342455
hawkwerd,73,2012-11-07 21:41:00 -0500,1352342460
rellend,82,2012-11-07 21:41:06 -0500,1352342466
maroberge,82,2012-11-07 21:41:11 -0500,1352342471
TrojanHelen,92,2012-11-07 21:41:17 -0500,1352342477
gorgeousginny,89,2012-11-07 21:41:22 -0500,1352342482
anaontheprowl,69,2012-11-07 21:41:28 -0500,1352342488
ab01,78,2012-11-07 21:41:33 -0500,1352342493
gypsybeats,64,2012-11-07 21:41:39 -0500,1352342499
DarkRedSyren,91,2012-11-07 21:41:45 -0500,1352342505
a0512,69,2012-11-07 21:41:50 -0500,1352342510
dj-shamrock,75,2012-11-07 21:41:56 -0500,1352342516
liq_N2_icecream,96,2012-11-07 21:42:01 -0500,1352342521
Messawise,88,2012-11-07 21:42:07 -0500,1352342527
apple_of_war,93,2012-11-07 21:42:12 -0500,1352342532
AspenLikeATree,83,2012-11-07 21:42:18 -0500,1352342538
Mhs1437,91,2012-11-07 21:42:23 -0500,1352342543
SarahhhV,75,2012-11-07 21:42:29 -0500,1352342549
duck-duck-moose,78,2012-11-07 21:42:34 -0500,1352342554
Cliffypants,95,2012-11-07 21:42:40 -0500,1352342560
fiona730,87,2012-11-07 21:42:45 -0500,1352342565
ghostxbaby,91,2012-11-07 21:42:51 -0500,1352342571
uhhuhoksure,82,2012-11-07 21:42:56 -0500,1352342576
sojb_taco,84,2012-11-07 21:43:02 -0500,1352342582
ser8,72,2012-11-07 21:43:08 -0500,1352342588
litttlejenn,50,2012-11-07 21:43:13 -0500,1352342593
aligrrr,90,2012-11-07 21:43:19 -0500,1352342599
ms_wiley,88,2012-11-07 21:43:24 -0500,1352342604
rosesring,85,2012-11-07 21:43:30 -0500,1352342610
hannah_29,90,2012-11-07 21:43:35 -0500,1352342615
Abigail_Normal,89,2012-11-07 21:43:41 -0500,1352342621
liq_N2_icecream,96,2012-11-07 21:43:46 -0500,1352342626
Lady_Tenar,85,2012-11-07 21:43:52 -0500,1352342632
meb1184,66,2012-11-07 21:43:57 -0500,1352342637
karebear_617,57,2012-11-07 21:44:03 -0500,1352342643
debaser_taco,84,2012-11-07 21:44:08 -0500,1352342648
frannyrardner,73,2012-11-07 21:44:14 -0500,1352342654
lkjsdfasaurus,66,2012-11-07 21:44:20 -0500,1352342660
blckbrd11,78,2012-11-07 21:44:25 -0500,1352342665
jetergirl123,84,2012-11-07 21:44:31 -0500,1352342671
mikiarose,78,2012-11-07 21:44:36 -0500,1352342676
StephLynnL,70,2012-11-07 21:44:42 -0500,1352342682
herro_tacos,74,2012-11-07 21:44:47 -0500,1352342687
Cliffypants,95,2012-11-07 21:44:53 -0500,1352342693
ecglover,62,2012-11-07 21:44:59 -0500,1352342699
socialistthreat,75,2012-11-07 21:45:05 -0500,1352342705
Michelle1303,79,2012-11-07 21:45:10 -0500,1352342710
clementinetime,75,2012-11-07 21:45:16 -0500,1352342716
zombie_pocalypse,87,2012-11-07 21:45:21 -0500,1352342721
verdictless,70,2012-11-07 21:45:27 -0500,1352342727
lou2042,80,2012-11-07 21:45:32 -0500,1352342732
trillviaplath,81,2012-11-07 21:45:38 -0500,1352342738
sufficeittosay,79,2012-11-07 21:45:43 -0500,1352342743
orangejuice22,88,2012-11-07 21:45:49 -0500,1352342749
DrZaiusDrZaius,87,2012-11-07 21:45:54 -0500,1352342754
T-Lexasaurus,82,2012-11-07 21:46:00 -0500,1352342760
sbfeiscs,93,2012-11-07 21:46:05 -0500,1352342765
DeliberateLivin,91,2012-11-07 21:46:11 -0500,1352342771
Tiana2009,70,2012-11-07 21:46:16 -0500,1352342776
MoxyinaBox,79,2012-11-07 21:46:22 -0500,1352342782
tinam11,93,2012-11-07 21:46:27 -0500,1352342787
rachafter,71,2012-11-07 21:46:33 -0500,1352342793
yosoyleah,87,2012-11-07 21:46:38 -0500,1352342798
MelleBelle1231,88,2012-11-07 21:46:44 -0500,1352342804
yammmi,64,2012-11-07 21:46:50 -0500,1352342810
Jtabs_cat,78,2012-11-07 21:46:56 -0500,1352342816
SimplySashi,73,2012-11-07 21:47:01 -0500,1352342821
soundstress,85,2012-11-07 21:47:07 -0500,1352342827
miriparhelion,83,2012-11-07 21:47:12 -0500,1352342832
MusicalBri,81,2012-11-07 21:47:18 -0500,1352342838
chandria,96,2012-11-07 21:47:23 -0500,1352342843
palimpsestus,69,2012-11-07 21:47:29 -0500,1352342849
Awesommania,90,2012-11-07 21:47:34 -0500,1352342854
ajwyman,84,2012-11-07 21:47:40 -0500,1352342860
leevg,86,2012-11-07 21:47:45 -0500,1352342865
Jacq08,82,2012-11-07 21:47:51 -0500,1352342871
MissLadylass,71,2012-11-07 21:47:56 -0500,1352342876
ab01,78,2012-11-07 21:48:02 -0500,1352342882
buvvybb,81,2012-11-07 21:48:07 -0500,1352342887
foureyedfuried,89,2012-11-07 21:48:13 -0500,1352342893
valadamski,76,2012-11-07 21:48:19 -0500,1352342899
anaontheprowl,69,2012-11-07 21:48:24 -0500,1352342904
skepcake,71,2012-11-07 21:48:30 -0500,1352342910
perri7winkle,76,2012-11-07 21:48:35 -0500,1352342915
_alert_,90,2012-11-07 21:48:41 -0500,1352342921
commodorewoman,85,2012-11-07 21:48:46 -0500,1352342926
ceereegee,77,2012-11-07 21:48:52 -0500,1352342932
uhhuhoksure,82,2012-11-07 21:48:57 -0500,1352342937
littlestarllo,86,2012-11-07 21:49:03 -0500,1352342943
yosoyleah,87,2012-11-07 21:49:08 -0500,1352342948
transluce,84,2012-11-07 21:49:14 -0500,1352342954
groovystarlet,76,2012-11-07 21:49:19 -0500,1352342959
rideau01,92,2012-11-07 21:49:25 -0500,1352342965
KimLW,59,2012-11-07 21:49:31 -0500,1352342971
3winston23,80,2012-11-07 21:49:36 -0500,1352342976
aligrrr,90,2012-11-07 21:49:42 -0500,1352342982
ajwyman,84,2012-11-07 21:49:47 -0500,1352342987
Elizca,85,2012-11-07 21:49:53 -0500,1352342993
Rosanaa,72,2012-11-07 21:49:58 -0500,1352342998
MaureenInaBox,90,2012-11-07 21:50:03 -0500,1352343003
caityann,83,2012-11-07 21:50:09 -0500,1352343009
sirensong63,89,2012-11-07 21:50:15 -0500,1352343015
aameliee,87,2012-11-07 21:50:20 -0500,1352343020
aedolon8,95,2012-11-07 21:50:26 -0500,1352343026
gypsyonfire,85,2012-11-07 21:50:31 -0500,1352343031
DidoOfCarthage,74,2012-11-07 21:50:37 -0500,1352343037
chelsbell14,88,2012-11-07 21:50:42 -0500,1352343042
Lady_Tenar,85,2012-11-07 21:50:48 -0500,1352343048
StartswithQ,80,2012-11-07 21:50:53 -0500,1352343053
MargerieSB,80,2012-11-07 21:50:59 -0500,1352343059
aftersummer,63,2012-11-07 21:51:05 -0500,1352343065
ForeignWindow,83,2012-11-07 21:51:10 -0500,1352343070
elisharaye,80,2012-11-07 21:51:16 -0500,1352343076
cwombat,93,2012-11-07 21:51:21 -0500,1352343081
drender310,88,2012-11-07 21:51:27 -0500,1352343087
SyrenSuccubus,83,2012-11-07 21:51:32 -0500,1352343092
ms_wiley,88,2012-11-07 21:51:38 -0500,1352343098
T00NLINK,82,2012-11-07 21:51:43 -0500,1352343103
buffiemouse,84,2012-11-07 21:51:49 -0500,1352343109
herekittykitten,82,2012-11-07 21:51:54 -0500,1352343114
sweetserenity04,78,2012-11-07 21:52:00 -0500,1352343120
Krutahn,92,2012-11-07 21:52:06 -0500,1352343126
Havens88,87,2012-11-07 21:52:11 -0500,1352343131
amelia__pond,91,2012-11-07 21:52:17 -0500,1352343137
smitten_vixen,90,2012-11-07 21:52:22 -0500,1352343142
pumpkin_dreams,93,2012-11-07 21:52:28 -0500,1352343148
lulu_chalupa,79,2012-11-07 21:52:33 -0500,1352343153
lp1989,73,2012-11-07 21:52:39 -0500,1352343159
emilyvioletta,72,2012-11-07 21:52:44 -0500,1352343164
soundstress,85,2012-11-07 21:52:49 -0500,1352343169
SarahhhV,75,2012-11-07 21:52:55 -0500,1352343175
Stephie_617,81,2012-11-07 21:53:00 -0500,1352343180
Manamepiphany,83,2012-11-07 21:53:06 -0500,1352343186
SoftlyRaining,90,2012-11-07 21:53:11 -0500,1352343191
liq_N2_icecream,96,2012-11-07 21:53:17 -0500,1352343197
shitwascash,81,2012-11-07 21:53:23 -0500,1352343203
amelia__pond,91,2012-11-07 21:53:28 -0500,1352343208
ClairGris,84,2012-11-07 21:53:34 -0500,1352343214
Smileygirli,78,2012-11-07 21:53:39 -0500,1352343219
mizztori,90,2012-11-07 21:53:45 -0500,1352343225
synaptic_self,91,2012-11-07 21:53:50 -0500,1352343230
iDesign89,53,2012-11-07 21:53:56 -0500,1352343236
DBabineau,79,2012-11-07 21:54:01 -0500,1352343241
jessmakesthings,86,2012-11-07 21:54:07 -0500,1352343247
Jtabs_cat,78,2012-11-07 21:54:12 -0500,1352343252
fragmentaryblue,68,2012-11-07 21:54:18 -0500,1352343258
Lady_Lotus_,78,2012-11-07 21:54:23 -0500,1352343263
cinephile24,84,2012-11-07 21:54:29 -0500,1352343269
christinevino,94,2012-11-07 21:54:34 -0500,1352343274
Watchwoman,67,2012-11-07 21:54:41 -0500,1352343281
Whisky_me_sour,66,2012-11-07 21:54:46 -0500,1352343286
Tiana2009,70,2012-11-07 21:54:52 -0500,1352343292
ooooooo0o0,74,2012-11-07 21:54:57 -0500,1352343297
PanterraX,84,2012-11-07 21:55:03 -0500,1352343303
leevg,86,2012-11-07 21:55:08 -0500,1352343308
cmajor87,74,2012-11-07 21:55:14 -0500,1352343314
Alanasauras,72,2012-11-07 21:55:19 -0500,1352343319
miriparhelion,83,2012-11-07 21:55:25 -0500,1352343325
UneMarguerite,86,2012-11-07 21:55:30 -0500,1352343330
elpugh,80,2012-11-07 21:55:36 -0500,1352343336
nhs0213,75,2012-11-07 21:55:41 -0500,1352343341
ohurdirty,85,2012-11-07 21:55:47 -0500,1352343347
human_meat,90,2012-11-07 21:55:52 -0500,1352343352
thewhiterabbit1,91,2012-11-07 21:55:58 -0500,1352343358
staragze84,95,2012-11-07 21:56:04 -0500,1352343364
sarahm726,65,2012-11-07 21:56:09 -0500,1352343369
alexislexus,88,2012-11-07 21:56:15 -0500,1352343375
StartswithQ,80,2012-11-07 21:56:20 -0500,1352343380
TigrisVirgata,85,2012-11-07 21:56:26 -0500,1352343386
NicoleE22,77,2012-11-07 21:56:31 -0500,1352343391
ahhpeachsnapple,66,2012-11-07 21:56:37 -0500,1352343397
BillyFinch,90,2012-11-07 21:56:42 -0500,1352343402
ruie,62,2012-11-07 21:56:48 -0500,1352343408
anzidear,71,2012-11-07 21:56:53 -0500,1352343413
microsarahology,92,2012-11-07 21:56:59 -0500,1352343419
cdd87,67,2012-11-07 21:57:05 -0500,1352343425
Messawise,88,2012-11-07 21:57:10 -0500,1352343430
slph022,86,2012-11-07 21:57:16 -0500,1352343436
buffiemouse,84,2012-11-07 21:57:22 -0500,1352343442
epin30,86,2012-11-07 21:57:27 -0500,1352343447
BillyFinch,90,2012-11-07 21:57:33 -0500,1352343453
xnaughtykittenx,92,2012-11-07 21:57:38 -0500,1352343458
3_42pm,93,2012-11-07 21:57:44 -0500,1352343464
littlestarllo,86,2012-11-07 21:57:49 -0500,1352343469
laurajut,84,2012-11-07 21:57:55 -0500,1352343475
Jacq08,82,2012-11-07 21:58:00 -0500,1352343480
pumpkin_dreams,93,2012-11-07 21:58:06 -0500,1352343486
machensiee,57,2012-11-07 21:58:11 -0500,1352343491
spacehardware,77,2012-11-07 21:58:17 -0500,1352343497
nhs0213,75,2012-11-07 21:58:22 -0500,1352343502
phlogisticator,93,2012-11-07 21:58:28 -0500,1352343508
tittlefly,80,2012-11-07 21:58:34 -0500,1352343514
britbran,60,2012-11-07 21:58:39 -0500,1352343519
elizabethak16,84,2012-11-07 21:58:44 -0500,1352343524
bess_intentions,81,2012-11-07 21:58:50 -0500,1352343530
mollysomerville,69,2012-11-07 21:58:56 -0500,1352343536
pseu,76,2012-11-07 21:59:01 -0500,1352343541
dorabella1989,79,2012-11-07 21:59:07 -0500,1352343547
elisharaye,80,2012-11-07 21:59:13 -0500,1352343553
madie_licious,81,2012-11-07 21:59:18 -0500,1352343558
rivalries,86,2012-11-07 21:59:24 -0500,1352343564
of-california,84,2012-11-07 21:59:29 -0500,1352343569
fitsandfevers,82,2012-11-07 21:59:35 -0500,1352343575
scarletesk,92,2012-11-07 21:59:40 -0500,1352343580
michelalala,90,2012-11-07 21:59:46 -0500,1352343586
aedolon8,95,2012-11-07 21:59:52 -0500,1352343592
sgraffito102,66,2012-11-07 21:59:57 -0500,1352343597
SpaceCadetCira,85,2012-11-07 22:00:03 -0500,1352343603
sunny_dd,91,2012-11-07 22:00:08 -0500,1352343608
Amanda96923,82,2012-11-07 22:00:14 -0500,1352343614
ohurdirty,85,2012-11-07 22:00:19 -0500,1352343619
JengaJayne,80,2012-11-07 22:00:25 -0500,1352343625
Kaethe-,72,2012-11-07 22:00:31 -0500,1352343631
BarbaraFontenot,58,2012-11-07 22:00:36 -0500,1352343636
LyraSilvatongue,73,2012-11-07 22:00:42 -0500,1352343642
tetraodontidae,90,2012-11-07 22:00:47 -0500,1352343647
ersatzzzzz,72,2012-11-07 22:00:53 -0500,1352343653
May_Elizabeth,83,2012-11-07 22:00:58 -0500,1352343658
Gypseaa,91,2012-11-07 22:01:04 -0500,1352343664
cuteoptimist,70,2012-11-07 22:01:10 -0500,1352343670
Alanasauras,72,2012-11-07 22:01:15 -0500,1352343675
yosoyleah,87,2012-11-07 22:01:21 -0500,1352343681
kiehmie,89,2012-11-07 22:01:26 -0500,1352343686
thewhiterabbit1,91,2012-11-07 22:01:32 -0500,1352343692
TheoryThought,75,2012-11-07 22:01:37 -0500,1352343697
annafelloff,82,2012-11-07 22:01:43 -0500,1352343703
Sapphira603,86,2012-11-07 22:01:48 -0500,1352343708
VelvetandSuede,88,2012-11-07 22:01:54 -0500,1352343714
krystal_1190,88,2012-11-07 22:02:00 -0500,1352343720
orangescarves,83,2012-11-07 22:02:05 -0500,1352343725
ms_wiley,88,2012-11-07 22:02:11 -0500,1352343731
kmalloy90,89,2012-11-07 22:02:16 -0500,1352343736
pantherdash,80,2012-11-07 22:02:21 -0500,1352343741
hjenny,76,2012-11-07 22:02:28 -0500,1352343748
dynamic_soaring,77,2012-11-07 22:02:33 -0500,1352343753
reva_storm,83,2012-11-07 22:02:39 -0500,1352343759
madie_licious,81,2012-11-07 22:02:44 -0500,1352343764
CuddleManeuver,91,2012-11-07 22:02:50 -0500,1352343770
fitsandfevers,82,2012-11-07 22:02:55 -0500,1352343775
j89o,84,2012-11-07 22:03:01 -0500,1352343781
rosesring,85,2012-11-07 22:03:06 -0500,1352343786
larahsevy,77,2012-11-07 22:03:12 -0500,1352343792
shitwascash,81,2012-11-07 22:03:17 -0500,1352343797
deeawnah9,74,2012-11-07 22:03:23 -0500,1352343803
joypowers,84,2012-11-07 22:03:28 -0500,1352343808
shmands,92,2012-11-07 22:03:34 -0500,1352343814
slinkster_ash,78,2012-11-07 22:03:40 -0500,1352343820
Mgn1987,89,2012-11-07 22:03:45 -0500,1352343825
orangejuice22,88,2012-11-07 22:03:51 -0500,1352343831
lyndsey412,78,2012-11-07 22:03:56 -0500,1352343836
Jacq08,82,2012-11-07 22:04:02 -0500,1352343842
catattackz,80,2012-11-07 22:04:07 -0500,1352343847
maebabbyy,79,2012-11-07 22:04:13 -0500,1352343853
ilikedejavous,66,2012-11-07 22:04:18 -0500,1352343858
espresso_sky,78,2012-11-07 22:04:24 -0500,1352343864
3_42pm,93,2012-11-07 22:04:29 -0500,1352343869
pixielady560,80,2012-11-07 22:04:35 -0500,1352343875
bostonola,88,2012-11-07 22:04:41 -0500,1352343881
